Bodega,Año,Vino_ID,Vino,Rating,Nº_reseñas,Precio,Región
Palacio de Bornos,2021,1786259,Sauvignon Blanc 2021,3.7,59,7.2,Rueda
Familia Torres,2021,7340235,Natureo Muscat 2021,3.5,82,7.22,Cataluña
Viña Sanzo,2021,1256164,Viñas Viejas Verdejo 2021,3.8,29,7.25,Rueda
Naia,2021,2681082,S-Naia 2021,3.7,41,7.25,Rueda
Beronia,2019,3200900,Rueda Verdejo 2019,3.7,639,7.25,Rueda
Palomo Cojo,2021,1392691,Verdejo 2021,3.9,150,7.25,Rueda
Enrique Mendoza,2021,1185323,Moscatel de la Marina Alicante 2021,4.0,30,7.25,Alicante
Gran Feudo,2017,2563500,Verdejo Rueda 2017,3.4,27,7.3,Rueda
Palacio de Bornos,2020,1786259,Sauvignon Blanc 2020,3.9,136,7.3,Rueda
Palacio de Bornos,2019,1786259,Sauvignon Blanc 2019,3.7,155,7.3,Rueda
Paco & Lola,2021,1173710,LoLo Albariño 2021,3.8,603,7.3,Rías Baixas
Costers del Sió,2019,3984338,Petit Siós Blanc 2019,3.7,157,7.3,Costers del Segre
Ferré I Catasús,2018,4651414,La Caperucita Verde Blanco 2018,3.6,26,7.3,Rueda
Estones,2016,2463163,Petites Blanc 2016,3.5,79,7.38,Cataluña
Altanza,2019,1524041,Sauvignon Blanc 2019,3.8,51,7.4,Rioja Alta
Vetus,2021,1254309,Flor de Vetus Verdejo 2021,3.8,110,7.45,Rueda
Cherubino Valsangiacomo,2020,6222953,Malvasía de SanJaume Edición Limitada 2020,3.8,107,7.45,Valencia
Can Ràfols dels Caus,2021,1739850,Petit Caus Blanc 2021,3.6,28,7.45,Cataluña
Telmo Rodriguez,2021,63154,Basa Blanco 2021,3.8,158,7.47,Rueda
Romate,2021,5370127,Momo Verdejo 2021,3.8,25,7.49,Rueda
Hermanos Peciña,2018,4081294,Señorio de P. Peciña Cosecha Blanco 2018,3.6,31,7.5,Rioja
Chozas Carrascal,2021,1552632,Las 2 Ces Blanco 2021,3.5,30,7.5,Utiel-Requena
Raventos d'Alella,2021,1656980,Pansa Blanca 2021,4.0,171,7.5,Alella
Marqués de la Concordia,2018,6019696,Tempranillo Blanco Rioja 2018,3.6,188,7.5,Rioja
Castillo de Maetierra,2019,99082,Libalis Blanco 2019,3.7,367,7.5,Valles de Sadacia
Jordi Miró,2020,2593997,Garnatxa Blanca 2020,3.8,43,7.5,Terra Alta
Masetplana,2018,2567849,M´acabeu la Paciència 2018,3.5,31,7.5,Empordà
Sonsierra,2019,4587943,Fermentado en Barrica 2019,3.9,29,7.5,Rioja Alta
Paco & Lola,2021,1784718,Follas Novas Albarino 2021,3.5,32,7.5,Rías Baixas
Jordi Miró,2019,2593997,Garnatxa Blanca 2019,3.6,50,7.5,Terra Alta
Paco & Lola,2020,1784718,Follas Novas Albarino 2020,3.8,25,7.5,Rías Baixas
Campillo,2019,1213351,Fermentado en Barrica Blanco 2019,4.0,202,7.5,Rioja
Garciarevalo,2021,1716032,Tresolmos Classic Verdejo 2021,3.9,45,7.5,Rueda
Pradorey,2020,9290382,Blanco 2020,3.9,115,7.5,Castilla y León
Naia,2020,2681082,S-Naia 2020,3.8,77,7.5,Rueda
Shaya,2019,1288726,Arindo 2019,3.7,120,7.5,Rueda
Juvé & Camps,2021,1182343,Penedès Blanc Flor Ermita d'Espiells 2021,3.6,102,7.53,Penedès
Manuel Formigo,2020,1367346,Finca Teira Blanco 2020,3.8,47,7.53,Ribeiro
Albet i Noya,2021,4303617,Curiós Xarel-lo 2021,3.6,35,7.55,Penedès
Félix Solís,2020,5520044,Medusa Albariño 2020,3.9,573,7.55,Rías Baixas
Espelt,2021,96028,Mareny 2021,3.9,45,7.56,Empordà
Volver,2020,9464182,Rafael Cañizares Sauvignon Blanc 2020,4.0,26,7.59,Alicante
Pandora,2021,8295861,Verdejo 2021,3.8,43,7.593333333333334,Rueda
Wineissocial,2021,6306760,Perplejo Verdejo 2021,3.7,43,7.6,Rueda
Cop de Vent,2020,2414739,Blanc 2020,3.5,53,7.6,Empordà
Parés Baltà,2021,13480,Penedès Parellada - Xarel-lo - Macabeo Blanc De Pacs 2021,3.8,59,7.6,Penedès
Gallina de Piel,2021,7172482,Ikigall 2021,3.9,117,7.6,Empordà
Bodegas Frontonio,2019,9023036,Botijo Blanco Garnacha Blanca 2019,3.7,115,7.6,Valdejalón
Pago de Cirsus,2021,2406559,Chardonnay 2021,3.7,46,7.61,Navarra
Manuel Formigo,2021,2258399,Formigo 2021,4.1,40,7.65,Ribeiro
Familia Torres,2021,2628,Viña Esmeralda 2021,3.9,990,7.65,Cataluña
Pago del Vicario,2019,16926,Blanco de Tempranillo 2019,3.8,212,7.7,Castilla
Herència Altés,2021,1195745,Garnatxa Blanca 2021,3.6,41,7.7,Terra Alta
Abadal,2021,1997998,Blanc 2021,3.8,99,7.74,Pla de Bages
Enrique Mendoza,2021,1244866,Chardonnay Alicante 2021,3.8,242,7.74,Alicante
Raimat,2021,2498201,Anima de Raimat Blanco 2021,3.8,77,7.75,Costers del Segre
Analivia,2021,5180935,Sauvignon Blanc 2021,4.1,27,7.75,Rueda
Legaris,2021,8375443,Sauvignon Blanc 2021,3.9,28,7.75,Rueda
Parés Baltà,2019,13480,Penedès Parellada - Xarel-lo - Macabeo Blanc De Pacs 2019,3.8,147,7.8,Penedès
Peces de Ciudad,2021,5487028,Verdejo 2021,3.8,31,7.8,Rueda
Parés Baltà,2020,13480,Penedès Parellada - Xarel-lo - Macabeo Blanc De Pacs 2020,3.9,97,7.8,Penedès
Celler Xavier Clua,2021,1205323,Mas d'en Pol White 2021,3.8,45,7.8,Terra Alta
Luna Beberide,2021,1185500,Godello Bierzo LB 2021,3.7,103,7.8,Bierzo
Agro de Bazán,2021,1294167,Contrapunto Albariño 2021,3.8,65,7.83,Rías Baixas
Bodegas Martín Códax,2021,1316578,Mara Martin Godello 2021,3.6,93,7.85,Monterrei
Saltimbanqui,2021,1595766,Verdejo 2021,4.1,60,7.85,Rueda
Raimat,2020,2498201,Anima de Raimat Blanco 2020,3.8,355,7.89,Costers del Segre
Succès,2020,2525799,Experiència Parellada Gastronòmica 2020,3.6,73,7.89,Conca de Barberà
Cuatro Rayas,2021,5722854,Verdejo Viñas Viejas 1935 2021,3.8,41,7.9,Rueda
Bodegas La Soterraña,2020,2477824,Etcétera Seco Blanco 2020,3.5,124,7.9,Rueda
Aura,2020,50814,Verdejo Vendimia Nocturna 2020,3.8,140,7.9,Rueda
Comenge,2021,7137878,Colección Verdejo 2021,4.0,40,7.9,Rueda
Campillo,2020,1213351,Fermentado en Barrica Blanco 2020,4.0,151,7.9,Rioja
Bodega Badiola,2018,7572970,Cabezadas Viura 2018,3.6,141,7.9,Rioja Alavesa
Bodega Pirineos,2016,6328857,Impás Blanco 2016,3.4,28,7.9,Somontano
Marqués de Cáceres,2021,2186365,Excellens Rueda Sauvignon Blanc 2021,3.9,92,7.9,Rueda
Altos de Torona,2019,1547212,Torre de Ermelo Albariño 2019,3.6,75,7.9,Rías Baixas
Viñedos Hermanos Hernáiz,2019,7492378,El Pedal Viura 2019,3.5,26,7.9,Rioja Alta
Pazos del Rey,2021,1475059,Pazo de Monterrey Godello 2021,4.0,52,7.9,Monterrei
Aura,2021,50814,Verdejo Vendimia Nocturna 2021,3.9,88,7.9,Rueda
Altos de Torona,2020,1547212,Torre de Ermelo Albariño 2020,3.6,37,7.9,Rías Baixas
Burgo Viejo,2018,2636599,Rioja Blanco 2018,3.7,65,7.9,Rioja
Can Ràfols dels Caus,2020,1739850,Petit Caus Blanc 2020,3.4,26,7.9,Cataluña
Bodegas Pedro Escudero,2021,3317956,Finca Valdelagunde Cuveé Especial 2021,4.1,236,7.9,Castilla y León
Vinyes del Terrer,2018,1652846,Blanc del Terrer 2018,3.9,136,7.92,Tarragona
Vinyes del Terrer,2019,1652846,Blanc del Terrer 2019,3.9,90,7.92,Tarragona
Dominio de Tares,2021,4537624,La Sonrisa de Tares Godello Bierzo 2021,3.8,55,7.95,Bierzo
Ca N'Estruc,2021,1958044,Blanc 2021,3.4,31,7.95,Cataluña
Carlos Ruben,2018,7197752,Vida Libre Blanco 2018,3.8,78,7.95,Vino de España
Tollodouro,2021,1408627,Pontellón Albariño 2021,3.9,26,7.95,Rías Baixas
Marqués de Riscal,2020,1716434,Blanco (Verdejo) 2020,3.8,3155,7.95,Rueda
Balmoral,2019,1814656,Maravides Chardonnay 2019,3.7,29,7.95,Castilla
Bodegas Bentomiz,2021,8080578,Pixel Blanco 2021,3.8,28,7.95,Málaga
Pago del Cielo,2019,8456772,Celeste Verdejo 2019,3.7,422,7.95,Rueda
Naia,2020,87930,Naia 2020,3.9,483,7.95,Rueda
Mocen,2021,1158336,Sauvignon Blanc 2021,4.1,44,7.95,Rueda
Edetària,2020,2554853,Via Terra Garnatxa Blanca 2020,3.6,88,7.97,Terra Alta
Massaluca,2021,8904827,Garnatxa Blanca - Macabeu 2021,3.8,58,7.98,Terra Alta
Bodegas Care,2021,1181268,Chardonnay 2021,3.8,51,7.98,Cariñena
Pinord,2021,1868072,Penedès Gewürztraminer - Muscat Mireia 2021,4.1,150,7.99,Penedès
Bodega K5,2020,4696049,Pilota 2020,3.5,106,8.0,Getariako Txakolina
Emilio Moro,2020,9003313,Polvorete 2020,3.8,861,8.01,Bierzo
Emilio Moro,2021,9003313,Polvorete 2021,3.9,274,8.01,Bierzo
Azpilicueta,2019,2327514,Blanco 2019,3.5,25,8.05,Rioja
Naia,2021,87930,Naia 2021,4.0,118,8.05,Rueda
Huguet de Can Feixes,2021,1167457,Blanc Selecció 2021,3.9,62,8.07,Penedès
Viña Real,2020,1314555,Barrel Fermented Blanco Rioja 2020,3.5,91,8.1,Rioja
Vinos del Paseante,2020,2398153,La Charla Verdejo 2020,3.8,101,8.1,Rueda
Castillo de Maetierra,2020,99082,Libalis Blanco 2020,4.0,116,8.14,Valles de Sadacia
Bodega Sommos,2020,5907775,Varietales Blanco 2020,3.9,136,8.15,Somontano
Urki,2017,1183559,Hondarrabi Zuri 2017,3.4,57,8.17,Getariako Txakolina
Hermanos Lurton,2021,1790586,Sauvignon Blanc 2021,4.0,39,8.2,Rueda
Viña Real,2019,1314555,Barrel Fermented Blanco Rioja 2019,3.5,173,8.2,Rioja
Casa Gran del Siurana,2020,8547354,GR-171 Garnatxa Blanca 2020,3.7,32,8.2,Terra Alta
Viña Pomal,2020,3199624,Viura - Malvasia 2020,3.6,66,8.2,Rioja
Casa Gran del Siurana,2019,8547354,GR-171 Garnatxa Blanca 2019,3.9,98,8.2,Terra Alta
Lagar Da Condesa,2021,7300885,O Fillo da Condesa Albariño 2021,3.7,98,8.2,Rías Baixas
Marqués de Riscal,2021,1716434,Blanco (Verdejo) 2021,3.9,1660,8.2,Rueda
Barco del Corneta,2021,3779541,Cucú Verdejo 2021,3.8,135,8.23,Castilla y León
Huerta de Albala,2021,2495968,Barbazul Blanco 2021,3.8,62,8.24,Cádiz
Bàrbara Forés,2020,1229013,Blanc 2020,3.7,41,8.25,Terra Alta
Casa Rojo,2020,9531470,La Gabacha Sauvignon Blanc 2020,3.8,264,8.25,Rueda
Celler Piñol,2016,1727279,Portal Blanc (Nuestra Señora) 2016,3.7,193,8.25,Tarragona
Espelt,2018,96028,Mareny 2018,3.5,75,8.25,Empordà
Abadia de Poblet,2020,5458698,Monestir de Poblet Intramurs Blanc 2020,3.7,28,8.25,Conca de Barberà
Condes de Albarei,2020,1136116,Albariño 2020,3.7,59,8.25,Rías Baixas
Marqués de Griñon,2020,4303484,Blanco (Verdejo) 2020,3.7,75,8.26,Rueda
Familia Torres,2021,1667253,Atrium Chardonnay 2021,3.7,66,8.28,Penedès
Aroa,2021,7335385,Le Naturel Blanco 2021,3.7,41,8.3,Navarra
Casa Rojo,2021,9531470,La Gabacha Sauvignon Blanc 2021,3.8,103,8.35,Rueda
Oliveda,2020,4486460,Garoina 2020,3.8,132,8.4,Empordà
Molí Coloma,2019,7009333,Sensualis 2019,3.6,85,8.4,Penedès
Txomin Etxaniz,2021,1652146,Txakoli Getariako Txakolina 2021,4.0,351,8.41,Getariako Txakolina
Pazo Cilleiro,2021,3634498,Albariño 2021,3.8,134,8.45,Rías Baixas
Cérvoles,2021,2567816,Colors Blanc 2021,3.7,45,8.45,Costers del Segre
Alta Alella,2021,1624447,Parvus Chardonnay 2021,3.8,34,8.45,Alella
Raimat,2021,5660141,Saira Albariño 2021,3.7,111,8.45,Costers del Segre
Celler Credo,2018,7360281,Volaina 2018,3.4,173,8.46,Penedès
Sumarroca,2017,1179157,Muscat 2017,3.6,34,8.48,Penedès
Menade,2021,1160332,Verdejo 2021,3.9,144,8.48,Castilla y León
Enate,2021,9062,Chardonnay 234 2021,4.1,991,8.48,Somontano
Huerta de Albala,2020,2495968,Barbazul Blanco 2020,3.8,43,8.49,Cádiz
Veiga Naúm,2021,1464530,Albariño 2021,3.8,98,8.5,Rías Baixas
Sumarroca,2021,1495313,Temps de Flors Penedès 2021,3.8,137,8.5,Penedès
Empordàlia,2021,5532699,Mabre Empordà Garnatxa Blanca 2021,4.1,51,8.5,Empordà
Viñedos Hermanos Hernáiz,2020,8054943,Finca La Emperatriz El Jardín de La Emperatriz Blanco 2020,3.8,48,8.5,Rioja Alta
Bodega Sommos,2021,5907775,Varietales Blanco 2021,3.9,30,8.5,Somontano
Vinos del Paseante,2019,2398153,La Charla Verdejo 2019,3.6,201,8.5,Rueda
Marqués de Vizhoja,2021,1155895,Torre la Moreira Albariño 2021,3.9,444,8.5,Rías Baixas
Valtravieso,2020,8039585,Valtravieso Nogara Verdejo 2020,3.7,46,8.5,Rueda
Estones,2020,2463163,Petites Blanc 2020,3.9,86,8.5,Cataluña
Viñedos Hermanos Hernáiz,2019,8054943,Finca La Emperatriz El Jardín de La Emperatriz Blanco 2019,3.7,52,8.5,Rioja Alta
Izadi,2019,2263847,Blanco 2019,3.7,216,8.51,Rioja
Mustiguillo,2019,2526375,Mestizaje Blanco 2019,3.9,183,8.51,Vino de España
Bodegas Frontonio,2020,9023036,Botijo Blanco Garnacha Blanca 2020,3.6,138,8.55,Valdejalón
Hermanos Lurton,2020,5014434,Verdejo 2020,3.7,84,8.55,Rueda
José Pariente,2021,21218,Sauvignon Blanc 2021,4.2,555,8.55,Rueda
Soto y Manrique,2019,1942978,Tinita Viñas de Verdejo 2019,3.6,42,8.55,Rueda
Sumarroca,2020,4399965,Il·Lògic 2020,3.8,54,8.55,Penedès
José Pariente,2020,21218,Sauvignon Blanc 2020,4.1,852,8.55,Rueda
José Pariente,2021,1286379,Verdejo 2021,4.1,2122,8.55,Rueda
De Moya,2018,4447507,Diego 2018,4.0,135,8.6,Valencia
Familia Torres,2020,7340235,Natureo Muscat 2020,3.5,339,8.6,Cataluña
Espelt,2021,1746513,Murri Blanc 2021,3.7,25,8.65,Empordà
Els Vinyerons,2021,4388709,Lluerna Xarel-lo 2021,3.7,103,8.65,Penedès
Orto Vins,2020,3807190,Les Argiles d'Orto Blanc 2020,3.8,29,8.65,Montsant
AT Roca,2019,7184818,Costers de Vinya 2019,3.8,39,8.65,Penedès
Raimat,2020,5660141,Saira Albariño 2020,3.6,136,8.65,Costers del Segre
Melonera,2021,3710071,La Encina del Inglés Blanco 2021,3.7,49,8.66,Sierras de Málaga
Cuatro Rayas,2021,1139118,Viñedos Centenarios Verdejo 2021,4.0,42,8.7,Rueda
Garciarevalo,2021,1244010,Tresolmos Lias Verdejo 2021,4.0,106,8.7,Rueda
Parés Baltà,2021,13481,Penedès Parellada Honeymoon 2021,4.1,136,8.73,Penedès
Primitivo Collantes,2021,7513083,Viña Matalián Blanco Seco 2021,3.7,82,8.75,Cádiz
Bodegas Félix Lorenzo Cachazo,2021,9432934,Caballero de Olmedo Verdejo Fermentado y Criado en Barrica 2021,4.1,100,8.75,Rueda
Bodega Otazu,2020,21108,Otazu Chardonnay 2020,3.8,310,8.75,Otazu
Bodegas Martín Códax,2020,1231152,Alba Martin Albariño 2020,3.5,44,8.75,Rías Baixas
7 Magnífics,2019,2428804,Rebels de Batea Blanc 2019,3.9,309,8.75,Terra Alta
Circe,2021,1219806,Blanco 2021,4.1,152,8.75,Rueda
Lagravera,2020,5933618,Ónra Blanco 2020,3.8,59,8.76,Costers del Segre
Bicicletas y Peces,2020,1751391,Verdejo 2020,3.6,145,8.8,Rueda
Bicicletas y Peces,2020,1625653,Sauvignon Blanc 2020,3.7,125,8.8,Rueda
Singulares,2019,1181824,Luna Creciente Albariño Rías Baixas 2019,3.6,31,8.8,Rías Baixas
Palacio de Bornos,2020,1464339,La Caprichosa Verdejo 2020,3.9,232,8.8,Rueda
Bicicletas y Peces,2021,1751391,Verdejo 2021,3.8,133,8.8,Rueda
Bicicletas y Peces,2021,1625653,Sauvignon Blanc 2021,3.9,123,8.8,Rueda
Loxarel,2021,17417,Cora Blanco 2021,4.2,167,8.8,Penedès
Bodegas Virgen de Galir,2021,7126169,Maruxa Godello 2021,3.8,130,8.8,Valdeorras
Finca Nadal de la Boadella,2019,3359451,Xarel-lo 2019,3.7,44,8.8,Penedès
Bodega Cerrón,2019,1223553,Remordimiento Chardonnay 2019,3.7,62,8.86,Jumilla
El Escocés Volante,2015,3755911,The Cup & Rings Godello 2015,3.7,177,8.9,Monterrei
Merayo,2021,2823195,Godello Bierzo 2021,3.9,53,8.9,Bierzo
Fento,2020,1546100,La Liebre y La Tortuga Albariño 2020,3.9,69,8.9,Galicia
Solar Viejo,2018,7413226,Orube Blanco 2018,3.6,51,8.9,Rioja
Llopart,2020,1157858,Vitis Penedès 2020,3.6,26,8.9,Cataluña
Raimat,2016,5660141,Saira Albariño 2016,3.8,297,8.9,Costers del Segre
De Muller,2020,1176906,Chardonnay 2020,3.8,181,8.9,Tarragona
Can Ràfols dels Caus,2019,1197068,Terraprima Blanc 2019,3.6,40,8.9,Penedès
Castillo Perelada,2019,7166495,Inspirador Blanco 2019,3.9,71,8.9,Empordà
Pago de Cirsus,2020,2406559,Chardonnay 2020,3.8,192,8.9,Navarra
Reboreda,2021,1865398,Adeus 2021,3.9,62,8.9,Ribeiro
Vinos Sanz,2021,5441320,Finca La Colina El Loco Verdejo 2021,4.0,106,8.9,Rueda
Can Sumoi,2019,6141270,Perfum 2019,3.8,306,8.91,Penedès
Juvé & Camps,2017,1395539,Chardonnay Flor Penedès Miranda d'Espiells 2017,3.6,255,8.91,Penedès
Bodega Cerrón,2020,1223553,Remordimiento Chardonnay 2020,3.8,29,8.91,Jumilla
Altavins,2021,2465026,Ic Ilercavonia Blanca 2021,4.0,105,8.91,Terra Alta
Canals Canals,2021,3351355,Violet Marta 2021,3.9,30,8.93,Penedès
Cuatro Rayas,2017,6825433,Cuarenta Vendimias Cuvée Verdejo 2017,3.7,107,8.94,Rueda
Bernavi,2018,7239344,Garnacha Blanca 2018,3.5,101,8.95,Terra Alta
MontRubí,2018,1194066,White 2018,3.7,81,8.95,Penedès
Estones,2021,2463163,Petites Blanc 2021,3.9,58,8.95,Cataluña
Fento,2021,1546100,La Liebre y La Tortuga Albariño 2021,3.7,32,8.95,Galicia
Loess,2021,1207642,Blanco 2021,3.8,31,8.95,Rueda
Familia Torres,2020,1667253,Atrium Chardonnay 2020,3.6,76,8.95,Penedès
Beronia,2020,1517255,Rioja Viura 2020,3.6,94,8.95,Rioja
Jordi Oliver Conti,2019,4444858,De Cap a Peus 2019,3.7,40,8.95,Empordà
Miquel Jané,2019,1513610,Sauvignon Blanc 2019,3.5,52,8.95,Penedès
Pardevalles,2021,1643478,Albarín 2021,3.9,81,8.95,Tierra de León
Beronia,2019,1517255,Rioja Viura 2019,3.7,144,8.95,Rioja
Pardevalles,2020,1643478,Albarín 2020,3.8,99,8.95,Tierra de León
Pardas,2021,1265605,Rupestris 2021,3.7,37,8.95,Penedès
De Muller,2021,1176906,Chardonnay 2021,3.9,47,8.95,Tarragona
MontRubí,2020,1194066,White 2020,4.0,39,8.95,Penedès
Viñas del Vero,2020,2049511,Chardonnay Somontano 2020,3.7,401,8.98,Somontano
Cercavins,2017,1598931,Guilla 2017,3.8,26,8.99,Costers del Segre
Pagos del Rey,2021,3314645,Pulpo Albariño 2021,4.0,187,8.99,Galicia
Eduardo Bravo,2021,1654822,Blanco 2021,4.1,67,8.99,Ribeiro
Coca i Fitó,2020,1230307,Jaspi Blanc 2020,3.7,90,9.0,Terra Alta
Celler del Roure,2021,1604486,Cullerot 2021,3.9,127,9.0,Valencia
Verderrubi,2020,8375602,Pita Dominio de Verderrubi 2020,3.8,154,9.0,Rueda
Menade,2020,1160332,Verdejo 2020,3.8,170,9.02,Castilla y León
Pedralonga,2021,1706137,Terra de Godos Albariño 2021,3.8,34,9.09,Rías Baixas
Javier Sanz Viticultor,2021,1143871,Verdejo 2021,4.1,205,9.1,Rueda
Can Rich,2020,2609249,Blanco 2020,3.4,101,9.1,Ibiza
Karma de Drac,2016,3159535,Blanc 2016,3.2,65,9.1,Montsant
Juvé & Camps,2021,1641458,Gregal d'Espiells 2021,3.8,75,9.1,Penedès
Mas Llunes,2021,3297372,Àuria 2021,3.8,27,9.11,Empordà
Gómez Cruzado,2019,2479666,Blanco 2019,3.9,249,9.13,Rioja
Muga,2021,1287516,Muga Blanco 2021,3.9,288,9.14,Rioja
Bodega Sommos,2021,3622991,Colección Gewürztraminer 2021,3.8,89,9.14,Somontano
Thunder Wine Makers,2021,5479543,La Tortuga Veloz 2021,3.7,25,9.15,Rueda
Juvé & Camps,2020,1182343,Penedès Blanc Flor Ermita d'Espiells 2020,3.6,215,9.15,Penedès
Mustiguillo,2020,2526375,Mestizaje Blanco 2020,3.9,232,9.18,Vino de España
Bodegas Valdemar,2018,7665910,Conde Valdemar Tempranillo Blanco 2018,3.6,38,9.2,Rioja
Familia Torres,2020,2628,Viña Esmeralda 2020,4.0,3460,9.2,Cataluña
Viña Meín,2020,9235820,O Pequeno Mein 2020,3.8,106,9.22,Ribeiro
Javier Sanz Viticultor,2020,1143871,Verdejo 2020,3.9,433,9.24,Rueda
Pasion,N.V.,4298638,Blue Chardonnay N.V.,2.5,2184,9.25,La Mancha
Blanco Nieva,2021,87132,Pie Franco Verdejo 2021,3.9,30,9.25,Rueda
Bodega Otazu,2021,21108,Otazu Chardonnay 2021,3.8,86,9.25,Otazu
Entre Vinyes,2020,8400500,Oniric Brisat 2020,3.7,386,9.25,Penedès
Valdespino,2018,4645150,Ojo de Gallo Palomino 2018,3.3,25,9.25,Cádiz
Castillo de Maetierra,2019,4210930,Atlantis Hondarrabi Zuri 2019,3.7,98,9.25,Arabako Txakolina
Gorka Izagirre,2021,1620735,Blanc 2021,3.8,98,9.25,Bizkaiko Txakolina
Javier Sanz Viticultor,2021,1142419,Sauvignon Blanc 2021,4.1,104,9.28,Rueda
AT Roca,2020,7184818,Costers de Vinya 2020,3.6,57,9.3,Penedès
Vinyes Domenech,2021,1408398,Bancal del Bosc Blanc 2021,3.8,71,9.3,Montsant
Llopart,2019,1157858,Vitis Penedès 2019,3.6,56,9.3,Cataluña
Maior de Mendoza,2021,1164096,Fulget Albariño 2021,3.8,57,9.3,Rías Baixas
Shaya,2020,1812105,Blanco 2020,3.8,227,9.3,Rueda
Mesquida Mora,2018,1735927,Sincronia Blanc 2018,3.6,187,9.31,Mallorca
Bodegas Martín Códax,2021,1379040,Bicos Albariño 2021,3.6,97,9.35,Rías Baixas
Bodega Pirineos,2021,8383367,Viñedo Seleccionado Elegancia Floral Gewürztraminer 2021,3.8,40,9.35,Somontano
Celler Credo,2021,1584877,Miranius 2021,3.9,88,9.35,Penedès
7 Magnífics,2020,2428804,Rebels de Batea Blanc 2020,3.6,29,9.35,Terra Alta
Azpilicueta,2020,2327514,Blanco 2020,3.8,28,9.36,Rioja
Habla,2020,3442503,Habla de Ti Sauvignon Blanc 2020,4.0,535,9.36,Extremadura
Habla,2021,3442503,Habla de Ti Sauvignon Blanc 2021,4.0,172,9.36,Extremadura
As Laxas,2021,1136115,Laxas Albarino 2021,3.9,69,9.4,Rías Baixas
Castillo Perelada,2021,2318705,Empordà Collection Blanc 2021,3.9,87,9.4,Empordà
Castillo Perelada,2020,2318705,Empordà Collection Blanc 2020,4.1,69,9.4,Empordà
Los Frailes,2021,1602058,Blanc de Trilogia 2021,4.1,60,9.4,Valencia
Celler Credo,2018,1584877,Miranius 2018,3.7,790,9.41,Penedès
Pago de Los Capellanes,2021,5766980,O Luar do Sil Valdeorras Godello 2021,4.2,735,9.41,Valdeorras
La Vinyeta,2021,4572650,Llavors Blanc 2021,4.0,29,9.44,Empordà
Ca N'Estruc,2019,59614,Idoia Blanc 2019,3.9,199,9.45,Cataluña
Més Que Paraules,2020,1668934,White Blend 2020,3.6,26,9.45,Cataluña
Casal de Armán,2021,1549660,Ribeiro 7 Cupos Blanc 2021,4.1,100,9.45,Ribeiro
Bodegas Martín Códax,2021,2694548,Rías Baixas Albariño Marieta 2021,3.8,129,9.45,Rías Baixas
Pedralonga,2020,1706137,Terra de Godos Albariño 2020,3.8,204,9.45,Rías Baixas
Oliver Conti,2020,6345638,Gewürztraminer 2020,4.1,53,9.45,Empordà
Oliver Conti,2021,6345638,Gewürztraminer 2021,4.0,31,9.45,Empordà
Martí Serdà,2021,2287734,El Xitxarel-lo 2021,3.8,108,9.45,Penedès
Gómez Cruzado,2021,2479666,Blanco 2021,3.9,41,9.45,Rioja
Soto y Manrique,2020,1942978,Tinita Viñas de Verdejo 2020,3.9,25,9.45,Rueda
Valdubon,2019,1360557,Rueda Verdejo Roble 2019,3.8,196,9.45,Rueda
Adegas Terrae,2021,6440542,Abismo Treixadura 2021,3.8,25,9.5,Vino de España
El Coto,2020,6345215,875m Finca Carbonera Chardonnay 2020,3.7,128,9.5,Rioja
El Coto,2019,6345215,875m Finca Carbonera Chardonnay 2019,3.7,217,9.5,Rioja
Bodegas Frontonio,2019,4689636,Garnacha Blanca 2019,3.4,164,9.5,Valdejalón
Regina Viarum,2021,2705801,Godello 2021,4.0,33,9.5,Ribeira Sacra
Bodegas Frontonio,2021,9023036,Botijo Blanco Garnacha Blanca 2021,3.8,51,9.5,Valdejalón
Veiga da Princesa,2021,1468769,Albariño 2021,4.1,258,9.5,Rías Baixas
Celler Credo,2019,7360281,Volaina 2019,3.6,64,9.5,Penedès
Les Freses,2019,4648639,Moscatell Blanc Sec 2019,3.9,169,9.52,Alicante
Castillo de Monjardin,2020,2732237,Barrica Selección Chardonnay 2020,4.0,48,9.55,Navarra
Bodegas Godelia,2019,6737608,Godelia Godello 2019,3.5,46,9.57,Bierzo
Bodegas Virgen de Galir,2020,7126169,Maruxa Godello 2020,3.8,309,9.57,Valdeorras
Les Freses,2021,4648639,Moscatell Blanc Sec 2021,4.0,110,9.6,Alicante
Estefanía,2019,3334132,Tilenus Godello Bierzo 2019,3.7,56,9.64,Bierzo
Can Ràfols dels Caus,2021,1197068,Terraprima Blanc 2021,3.8,67,9.7,Penedès
Màquina y Tabla,2020,6837322,El Oso Y La Alemana Blanco 2020,4.1,197,9.72,Castilla y León
Quinta de Couselo,2021,3287590,Barbuntín Albariño 2021,4.1,109,9.75,Rías Baixas
Habla,2019,3442503,Habla de Ti Sauvignon Blanc 2019,3.8,375,9.75,Extremadura
Aizpurua.B,2021,6304333,Txakolina 2021,3.8,91,9.75,Getariako Txakolina
AT Roca,2021,7184818,Costers de Vinya 2021,3.5,31,9.75,Penedès
Chan de Rosas,2021,4707330,Clásico Albariño 2021,3.8,34,9.75,Rías Baixas
Vionta,2020,1170602,Albariño 2020,3.6,49,9.76,Rías Baixas
Mesquida Mora,2020,1735927,Sincronia Blanc 2020,3.9,70,9.76,Mallorca
